Mon Sep 26 15:19:23 2016,3939,-4260,584,6882,119,1008,-65
Mon Sep 26 15:19:23 2016,3949,-4284,560,6840,136,1069,-63
Mon Sep 26 15:19:23 2016,3958,-4472,458,6742,163,1075,-71
Mon Sep 26 15:19:23 2016,3967,-4454,526,6548,174,1049,-53
Mon Sep 26 15:19:23 2016,3977,-4198,810,6700,154,984,-154
Mon Sep 26 15:19:23 2016,3986,-4336,772,6530,159,981,-240
Mon Sep 26 15:19:23 2016,3995,-5014,1704,6394,142,919,-274
Mon Sep 26 15:19:23 2016,4023,-4576,798,6356,184,848,-394
Mon Sep 26 15:19:23 2016,4032,-4562,572,6542,174,655,-477
Mon Sep 26 15:19:23 2016,4042,-4472,446,6596,147,600,-471
Mon Sep 26 15:19:23 2016,4051,-4542,58,6466,182,620,-410
Mon Sep 26 15:19:23 2016,4060,-4280,128,7046,181,615,-355
Mon Sep 26 15:19:23 2016,4070,-4260,266,6574,164,779,-264
Mon Sep 26 15:19:23 2016,4079,-4414,564,6458,169,904,-238
Mon Sep 26 15:19:23 2016,4088,-4478,688,6488,181,1207,-198
Mon Sep 26 15:19:23 2016,4097,-4294,472,6720,154,1396,-197
Mon Sep 26 15:19:23 2016,4107,-4186,726,6710,108,1822,-199
Mon Sep 26 15:19:23 2016,4116,-4174,390,7210,203,2114,-169
Mon Sep 26 15:19:23 2016,4125,-4680,618,6848,265,2754,-188
Mon Sep 26 15:19:23 2016,4135,-4596,428,6650,308,3421,-234
Mon Sep 26 15:19:23 2016,4144,-4884,722,6544,251,3932,-199
Mon Sep 26 15:19:23 2016,4169,-5764,864,6328,415,4143,-169
Mon Sep 26 15:19:23 2016,4178,-5766,594,6748,431,4598,-29
Mon Sep 26 15:19:23 2016,4187,-6304,512,6710,230,5200,-61
Mon Sep 26 15:19:23 2016,4196,-5588,-492,7824,-352,6073,17
Mon Sep 26 15:19:23 2016,4205,-4340,228,7822,-615,6686,41
Mon Sep 26 15:19:23 2016,4215,-5392,786,7448,-690,8501,184
Mon Sep 26 15:19:23 2016,4224,-6602,1056,6690,-965,9437,-9
Mon Sep 26 15:19:23 2016,4233,-6650,1464,7012,-1266,11130,-231
Mon Sep 26 15:19:23 2016,4242,-5712,1906,6672,-1163,12360,-372
Mon Sep 26 15:19:23 2016,4251,-7638,3182,6502,-413,13955,-886
Mon Sep 26 15:19:23 2016,4260,-5822,850,3844,-68,13644,-771
Mon Sep 26 15:19:23 2016,4269,-11482,2422,6940,1611,17268,-1171
Mon Sep 26 15:19:23 2016,4279,-13418,3584,7930,2674,17254,-1008
Mon Sep 26 15:19:23 2016,4288,-19116,1934,12958,3753,17019,-2001
Mon Sep 26 15:19:23 2016,4297,-14416,4146,10650,5387,15964,-2290
Mon Sep 26 15:19:23 2016,4325,-18908,8742,17642,7868,13789,-2304
Mon Sep 26 15:19:23 2016,4334,-32768,-1516,9758,7856,11449,-3780
Mon Sep 26 15:19:23 2016,4343,3410,-948,20222,4500,9684,-5824
Mon Sep 26 15:19:23 2016,4352,-9160,10158,25558,2567,6646,-5900
Mon Sep 26 15:19:23 2016,4361,-20780,15154,32767,2860,6589,-4269
Mon Sep 26 15:19:24 2016,4371,-5834,14796,32767,2482,1292,-3059
Mon Sep 26 15:19:24 2016,4380,-4252,9622,20996,-539,-3179,-2314
Mon Sep 26 15:19:24 2016,4389,-916,7214,15628,-1126,-6033,-1634
Mon Sep 26 15:19:24 2016,4398,1234,4730,10402,-1461,-6736,-984
Mon Sep 26 15:19:24 2016,4407,1048,3562,8032,-1030,-6961,-567
Mon Sep 26 15:19:24 2016,4416,-244,2834,7850,-214,-7460,175
Mon Sep 26 15:19:24 2016,4425,-1332,3142,7768,193,-8077,606
Mon Sep 26 15:19:24 2016,4434,-2180,3644,7380,325,-8920,833
Mon Sep 26 15:19:24 2016,4444,-2854,3538,6830,195,-9459,891
Mon Sep 26 15:19:24 2016,4453,-3786,3236,6784,-66,-10071,865
Mon Sep 26 15:19:24 2016,4481,-4892,2894,6562,-103,-10614,907
Mon Sep 26 15:19:24 2016,4490,-7758,3592,7066,-236,-11014,888
Mon Sep 26 15:19:24 2016,4499,-7346,2178,6758,397,-11158,1081
Mon Sep 26 15:19:24 2016,4508,-6848,2038,5030,801,-11833,1314
Mon Sep 26 15:19:24 2016,4517,-6516,2700,6176,1080,-11720,1458
Mon Sep 26 15:19:24 2016,4526,-7338,2798,5166,1533,-11640,1765
Mon Sep 26 15:19:24 2016,4535,-7208,2760,5484,1827,-11401,2055
Mon Sep 26 15:19:24 2016,4544,-8338,2464,5990,2311,-10959,2608
Mon Sep 26 15:19:24 2016,4553,-9444,2540,7284,2516,-10768,3091
Mon Sep 26 15:19:24 2016,4563,-10834,2604,8370,2791,-10719,3815
Mon Sep 26 15:19:24 2016,4572,-11218,2980,9018,2797,-10747,4292
Mon Sep 26 15:19:24 2016,4581,-11042,3782,9574,2390,-10741,4947
Mon Sep 26 15:19:24 2016,4590,-11484,3112,10800,2001,-10490,5310
Mon Sep 26 15:19:24 2016,4599,-12336,1850,11670,1573,-10522,5850
Mon Sep 26 15:19:24 2016,4608,-13066,1478,13052,1463,-10502,6066
Mon Sep 26 15:19:24 2016,4636,-14124,1008,14214,1410,-10654,6220
Mon Sep 26 15:19:24 2016,4645,-15046,618,15186,1500,-10722,6209
Mon Sep 26 15:19:24 2016,4654,-16884,704,16400,1699,-11021,5946
Mon Sep 26 15:19:24 2016,4663,-20008,1836,17662,1617,-11353,5450
Mon Sep 26 15:19:24 2016,4672,-22002,2622,16072,1187,-11961,4336
Mon Sep 26 15:19:24 2016,4681,-22474,1820,11408,1059,-12142,3576
Mon Sep 26 15:19:24 2016,4691,-22500,278,7268,1995,-11692,2710
Mon Sep 26 15:19:24 2016,4700,-23062,-4142,-150,3505,-10891,2540
Mon Sep 26 15:19:24 2016,4709,-24014,-9286,-4818,7161,-9431,3494
Mon Sep 26 15:19:24 2016,4718,-29224,-11260,-13132,9465,-8659,4474
Mon Sep 26 15:19:24 2016,4727,-30068,-7496,-17974,8922,-6885,4683
Mon Sep 26 15:19:24 2016,4736,-26202,-4824,-20612,5818,-4548,3502
Mon Sep 26 15:19:24 2016,4745,-22108,-3296,-19094,-829,-32,554
Mon Sep 26 15:19:24 2016,4754,-18936,-3936,-12442,-4724,2753,-1612
Mon Sep 26 15:19:24 2016,4764,-19816,-4816,-2008,-6956,5148,-3448
Mon Sep 26 15:19:24 2016,4791,-20438,-5626,3958,-6044,5219,-3604
Mon Sep 26 15:19:24 2016,4800,-19374,-5452,5888,-3101,4106,-2579
Mon Sep 26 15:19:24 2016,4809,-13182,-646,7476,-1192,2979,-1523
Mon Sep 26 15:19:24 2016,4818,20188,20096,32767,-3149,4261,-476
Mon Sep 26 15:19:24 2016,4828,16226,8220,-4992,-3508,7385,-2687
Mon Sep 26 15:19:24 2016,4837,13716,-8270,-380,-4358,11183,-3121
Mon Sep 26 15:19:24 2016,4846,-15826,-10564,16630,-908,12238,-1057
Mon Sep 26 15:19:24 2016,4855,-23056,-8238,24248,-611,10848,-224
Mon Sep 26 15:19:24 2016,4864,-6832,1482,13650,-606,9793,-1433
Mon Sep 26 15:19:24 2016,4873,-12694,8666,11448,-1028,9000,-863
Mon Sep 26 15:19:24 2016,4882,-32768,7634,-82,-4360,7911,115
Mon Sep 26 15:19:24 2016,4892,-11564,-10176,11362,-3036,4320,-1600
Mon Sep 26 15:19:24 2016,4901,-8604,-3720,8760,-1853,3651,-1182
Mon Sep 26 15:19:24 2016,4910,-8562,4910,9138,-2266,2286,-1222
Mon Sep 26 15:19:24 2016,4919,-6270,-1106,10626,-2098,1472,-1520
Mon Sep 26 15:19:24 2016,4947,-7704,630,7068,-1728,852,-1160
Mon Sep 26 15:19:24 2016,4956,-6236,746,7624,-1466,549,-977
Mon Sep 26 15:19:24 2016,4965,-4752,1084,8150,-1049,228,-715
Mon Sep 26 15:19:24 2016,4974,-4068,778,7464,-883,173,-622
Mon Sep 26 15:19:24 2016,4984,-3566,430,7394,-645,236,-536
Mon Sep 26 15:19:24 2016,4993,-3902,514,7116,-488,309,-408
Mon Sep 26 15:19:24 2016,5003,-3478,1116,7180,-423,447,-335
Mon Sep 26 15:19:24 2016,5012,-3470,492,7368,-333,569,-277
Mon Sep 26 15:19:24 2016,5021,-4020,-248,7480,-180,772,-18
Mon Sep 26 15:19:24 2016,5030,-3620,2182,8192,-181,953,93
Mon Sep 26 15:19:24 2016,5040,-3858,1094,7122,-253,1130,-36
Mon Sep 26 15:19:24 2016,5049,-4138,1404,7100,-264,1129,-164
Mon Sep 26 15:19:24 2016,5058,-4384,1134,7148,-195,1179,-282
Mon Sep 26 15:19:24 2016,5068,-3860,1166,7124,-128,1220,-326
Mon Sep 26 15:19:24 2016,5096,-4166,792,7106,-5,1369,-378
Mon Sep 26 15:19:24 2016,5105,-4066,16,6832,149,1412,-303
Mon Sep 26 15:19:24 2016,5114,-4276,488,7480,126,1547,-258
Mon Sep 26 15:19:24 2016,5123,-4460,472,6962,200,1568,-210
Mon Sep 26 15:19:24 2016,5133,-4726,326,6652,240,1535,-132
Mon Sep 26 15:19:24 2016,5142,-4540,590,6714,251,1568,-116
Mon Sep 26 15:19:24 2016,5152,-4396,1202,6604,252,1556,-150
Mon Sep 26 15:19:24 2016,5161,-4304,878,6870,295,1546,-246
Mon Sep 26 15:19:24 2016,5170,-4622,1054,6422,275,1444,-404
